,drug,outcome,data_type,val_auroc,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,ib,OS,comb,0.7790406886158718,0.415546218487395,0.37374611532513363-0.45734632164965633,0.7575925755996191,0.7212443333835076-0.7939408178157307
