,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7898741428913858,0.7218786775120449-0.8578696082707267,0.6534289588239491,0.6235697383119623-0.683288179335936,0.43558900375872556,0.4044776199417889-0.46670038757566223
1,1,0.7486943946359325,0.7015494408614819-0.7958393484103831,0.7265016444521379,0.6992728594021161-0.7537304295021597,0.6473963356681091,0.6182112392726797-0.6765814320635384
2,2,0.7414412306652514,0.6872919759017929-0.7955904854287098,0.7219942138195519,0.6939931975830662-0.7499952300560375,0.5871601727697304,0.556388641671904-0.6179317038675568
3,3,0.7700822842875453,0.6955850217411995-0.8445795468338911,0.7428797468354431,0.7154570258851163-0.7703024677857699,0.6236584278349224,0.5932602440137212-0.6540566116561236
4,4,0.7575438706591161,0.6978958036607404-0.8171919376574918,0.7684221200649,0.7421594660119211-0.7946847741178789,0.6272785186527995,0.5971753254171518-0.6573817118884472
