,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.8292448292448293,0.6020041963867094-1.0564854621029491,0.7444444444444445,0.6492636856895647-0.8396252031993242,0.8993208561590913,0.8336583518785007-0.9649833604396819
1,1,0.8037037037037038,0.6625541998374097-0.9448532075699979,0.48,0.36828607964984844-0.5917139203501515,0.81190345501878,0.7245203231375789-0.8992865868999812
2,2,0.7670400432900433,0.6237474644160466-0.91033262216404,0.9066666666666666,0.8416196751058641-0.9717136582274691,0.9678639008050771,0.9284282758427053-1.007299525767449
3,3,0.7776515151515152,0.5676698814275694-0.987633148875461,0.4733333333333333,0.3616890569711102-0.5849776096955563,0.7836600671430392,0.6915902658213228-0.8757298684647555
4,4,0.8493055555555555,0.7013618308525038-0.9972492802586073,0.5119047619047619,0.40013305782810593-0.6236764659814178,0.7224481697046381,0.6223190501152158-0.8225772892940604
