,act_AAK1,act_ABL1,act_ABL1_nonphosphorylated,act_ABL1_phosphorylated,act_ABL2,act_ACVR1,act_ACVR1B,act_ACVR2A,act_ACVR2B,act_ACVRL1,act_ADCK3,act_ADCK4,act_AKT1,act_AKT2,act_AKT3,act_ALK,act_AMPK_alpha1,act_AMPK_alpha2,act_ANKK1,act_ARK5,act_ASK1,act_ASK2,act_AURKA,act_AURKB,act_AURKC,act_AXL,act_BARK1,act_BARK2,act_BIKE,act_BLK,act_BMPR1A,act_BMPR1B,act_BMPR2,act_BMX,act_BRAF,act_BRK,act_BRSK1,act_BRSK2,act_BTK,act_BUB1,act_CAMK1,act_CAMK1B,act_CAMK1D,act_CAMK1G,act_CAMK2A,act_CAMK2B,act_CAMK2D,act_CAMK2G,act_CAMK4,act_CAMKK1,act_CAMKK2,act_CASK,act_CDC2L1,act_CDC2L2,act_CDC2L5,act_CDK11,act_CDK14,act_CDK15,act_CDK16,act_CDK2,act_CDK3,act_CDK4,act_CDK4_cyclinD1,act_CDK4_cyclinD3,act_CDK5,act_CDK7,act_CDK8,act_CDK9,act_CDKL1,act_CDKL2,act_CDKL3,act_CDKL5,act_CHEK1,act_CHEK2,act_CHK2,act_CIT,act_CLK1,act_CLK2,act_CLK3,act_CLK4,act_CSF1R,act_CSF1R_autoinhibited,act_CSK,act_CSNK1A1,act_CSNK1A1L,act_CSNK1D,act_CSNK1E,act_CSNK1G1,act_CSNK1G2,act_CSNK1G3,act_CSNK2A1,act_CSNK2A2,act_CTK,act_DAPK1,act_DAPK2,act_DAPK3,act_DCAMKL1,act_DCAMKL2,act_DCAMKL3,act_DCLK1,act_DDR1,act_DDR2,act_DLK,act_DMPK,act_DMPK2,act_DRAK1,act_DRAK2,act_DYRK1A,act_DYRK1B,act_DYRK2,act_EGFR,act_EIF2AK1,act_EPHA1,act_EPHA2,act_EPHA3,act_EPHA4,act_EPHA5,act_EPHA6,act_EPHA7,act_EPHA8,act_EPHB1,act_EPHB2,act_EPHB3,act_EPHB4,act_EPHB6,act_ERBB2,act_ERBB3,act_ERBB4,act_ERK1,act_ERK2,act_ERK3,act_ERK4,act_ERK5,act_ERK8,act_ERN1,act_FAK,act_FAK1,act_FAK2,act_FER,act_FES,act_FGFR1,act_FGFR2,act_FGFR3,act_FGFR4,act_FGR,act_FLT1,act_FLT3,act_FLT3_autoinhibited,act_FLT4,act_FRK,act_FYN,act_FYV1,act_GAK,act_GRK1,act_GRK2,act_GRK3,act_GRK4,act_GRK7,act_GSK3A,act_GSK3B,act_HASP,act_HASPIN,act_HCK,act_HIPK1,act_HIPK2,act_HIPK3,act_HIPK4,act_HPK1,act_HUNK,act_ICK,act_IGF1R,act_IKK_alpha,act_IKK_beta,act_IKK_epsilon,act_IKKA,act_IKKB,act_IKKE,act_INSR,act_INSRR,act_IRAK1,act_IRAK3,act_IRAK4,act_ITK,act_JNK1,act_JNK2,act_JNK3,act_KC1G1,act_KC1G2,act_KCC2D,act_KCC4,act_KGP1,act_KGP2,act_KIT,act_KIT_autoinhibited,act_KKCC1,act_KPCD,act_KPCD1,act_KPCD2,act_KPCD3,act_KPCE,act_KPCI,act_KPCL,act_KPCT,act_LATS1,act_LATS2,act_LCK,act_LIMK1,act_LIMK2,act_LKB1,act_LOK,act_LRRK2,act_LTK,act_LYN,act_LZK,act_M3K12,act_M3K13,act_M3K2,act_M3K5,act_M3K6,act_M4K1,act_M4K3,act_MAK,act_MAP3K1,act_MAP3K14,act_MAP3K15,act_MAP3K2,act_MAP3K3,act_MAP3K4,act_MAP4K2,act_MAP4K3,act_MAP4K4,act_MAP4K5,act_MAPKAPK2,act_MAPKAPK5,act_MARK1,act_MARK2,act_MARK3,act_MARK4,act_MAST1,act_MEK1,act_MEK2,act_MEK3,act_MEK4,act_MEK5,act_MEK6,act_MELK,act_MERTK,act_MET,act_MINK,act_MK01,act_MK03,act_MK09,act_MK11,act_MK12,act_MK13,act_MK14,act_MKK7,act_MKNK1,act_MKNK2,act_MLCK,act_MLK1,act_MLK2,act_MLK3,act_MLTK,act_MP2K1,act_MP2K2,act_MP2K3,act_MP2K4,act_MP2K5,act_MP2K6,act_MP2K7,act_MRCKA,act_MRCKB,act_MST1,act_MST1R,act_MST2,act_MST3,act_MST4,act_MTOR,act_MUSK,act_MYLK,act_MYLK2,act_MYLK4,act_MYO3A,act_MYO3B,act_NDR1,act_NDR2,act_NEK1,act_NEK10,act_NEK11,act_NEK2,act_NEK3,act_NEK4,act_NEK5,act_NEK6,act_NEK7,act_NEK9,act_NIK,act_NIM1,act_NLK,act_NUAK1,act_OSR1,act_p38_alpha,act_p38_beta,act_p38_delta,act_p38_gamma,act_PAK1,act_PAK2,act_PAK3,act_PAK4,act_PAK6,act_PAK7,act_PAK7/PAK5,act_PCTK1,act_PCTK2,act_PCTK3,act_PDGFRA,act_PDGFRB,act_PDPK1,act_PFTAIRE2,act_PFTK1,act_PGFRA,act_PGFRB,act_PHKG1,act_PHKG2,act_PI42C,act_PIK3C2B,act_PIK3C2G,act_PIK3C3,act_PIK3CA,act_PIK3CB,act_PIK3CD,act_PIK3CG,act_PIK4CB,act_PIKFYVE,act_PIM1,act_PIM2,act_PIM3,act_PIP5K1A,act_PIP5K1C,act_PIP5K2B,act_PIP5K2C,act_PKAC_alpha,act_PKAC_beta,act_PKMYT1,act_PKN1,act_PKN2,act_PLK1,act_PLK2,act_PLK3,act_PLK4,act_PRKCD,act_PRKCE,act_PRKCH,act_PRKCI,act_PRKCQ,act_PRKD1,act_PRKD2,act_PRKD3,act_PRKG1,act_PRKG2,act_PRKR,act_PRKX,act_PRP4,act_PTK6,act_PYK2,act_QSK,act_RAF1,act_RET,act_RIOK1,act_RIOK2,act_RIOK3,act_RIPK1,act_RIPK2,act_RIPK4,act_RIPK5,act_ROCK1,act_ROCK2,act_ROS1,act_S6K1,act_SBK1,act_SGK,act_SGK1,act_SgK110,act_SGK2,act_SGK3,act_SIK,act_SIK1,act_SIK2,act_SIK3,act_SLK,act_SNARK,act_SNRK,act_SRC,act_SRMS,act_SRPK1,act_SRPK2,act_SRPK3,act_STK16,act_STK33,act_STK35,act_STK36,act_STK39,act_SYK,act_TAK1,act_TAOK1,act_TAOK2,act_TAOK3,act_TBK1,act_TEC,act_TESK1,act_TGFBR1,act_TGFBR2,act_TIE1,act_TIE2,act_TLK1,act_TLK2,act_TNIK,act_TNK1,act_TNK2,act_TNNI3K,act_TRKA,act_TRKB,act_TRKC,act_TRPM6,act_TSSK1,act_TSSK1B,act_TSSK3,act_TTK,act_TXK,act_TYRO3,act_ULK1,act_ULK2,act_ULK3,act_VEGFR2,act_VGFR1,act_VGFR2,act_VPS34,act_VRK2,act_WEE1,act_WEE2,act_WNK1,act_WNK2,act_WNK3,act_WNK4,act_YANK1,act_YANK2,act_YANK3,act_YES,act_YSK1,act_YSK4,act_ZAK,act_ZAP70,act_ACAD10,act_ACAD11,act_ACADVL,act_ACOX1,act_ACOX3,act_ACP1,act_ACSL5,act_ACTR2,act_ACTR3,act_ADCK1,act_ADCK5,act_ADD2,act_ADK,act_ADSL,act_AFF1,act_AFF4,act_AIMP1,act_AK2,act_AKR1C3,act_AP1B1,act_AP1G1,act_AP2A1,act_AP2A2,act_AP2B1,act_AP2M1,act_APRT,act_ARAF,act_ATR,act_AZI2,act_BCR,act_BRD4,act_BRD4_BRD3,act_C2CD5,act_CAB39,act_CABLES1,act_CALM1,act_CALR,act_CAPNS1,act_CAPZA1,act_CARS,act_CBR1,act_CCAR2,act_CCDC47,act_CCNA2,act_CCNB1,act_CCNB2,act_CCNE1,act_CCNE2,act_CCNH,act_CCNI,act_CCNK,act_CCNT1,act_CCNT2,act_CDC23,act_CDC7,act_CDK1,act_CDK10,act_CDK12,act_CDK6,act_CERS2,act_CHD4,act_CKAP5,act_CKS1B,act_CMPK1,act_CNOT2,act_COG1,act_COMT,act_COX6C,act_CSNK2B,act_CTTN,act_CYC1,act_DBI,act_DCAF7,act_DCK,act_DCTPP1,act_DDB1,act_DDT_DDTL,act_DDX1,act_DDX3X,act_DDX42,act_DDX6,act_DHCR24,act_DHX30,act_DKC1,act_DNAJA1,act_DNAJB11,act_DNAJC3,act_DNAJC9,act_DYNLL1,act_DYNLL2,act_EIF2B1,act_EIF2S3_EIF2S3L,act_EIF3J,act_EIF3M,act_EIF4G1,act_EIF5B,act_ERCC2,act_ERLIN2,act_ERN2,act_ETF1,act_ETFB,act_EWSR1,act_EXOC4,act_FADS2,act_FAH,act_FAM58A_FAM58BP,act_FAM83A,act_FAM83B,act_FAM92B,act_FANCD2,act_FANCI,act_FARSB,act_FDPS,act_FECH,act_FIBP,act_FLNB,act_GAPVD1,act_GARS,act_GEMIN4,act_GFPT1,act_GHITM,act_GLO1,act_GNAI2,act_GRAMD1A,act_GRB2,act_GRK6,act_GSKIP,act_GSPT2,act_GTPBP4,act_HBG1,act_HIST2H2BE_HIST1H2BB_HIST1H2BO_HIST1H2BJ_HIST3H2BB_HIST1H2BA,act_HMOX2,act_HNRNPH3,act_HSP90AB2P,act_IARS2,act_IGF2BP3,act_ILK,act_IMPDH2,act_INA,act_INCENP,act_INPPL1,act_IPO7,act_JAK1,act_JAK2,act_KIAA0195,act_KLHL6,act_LAGE3,act_LASP1,act_LMAN1,act_LSM3,act_MAPKAPK3,act_MAT2A,act_MCM4,act_MDH1,act_MDN1,act_MED23,act_MFAP1,act_MLLT1,act_MNAT1,act_MOB1A_MOB1B,act_MYH10,act_MYH14,act_NAT10,act_NCKAP1L,act_NCL,act_NDUFA13,act_NME2,act_NME2P1,act_NPM1,act_NQO2,act_NUCKS1,act_OLA1,act_OPA1,act_OSBPL3,act_OSBPL8,act_OSGEP,act_P4HB,act_PAG1,act_PAICS,act_PCBP2_PCBP3,act_PCYT1A,act_PDCD10,act_PDCD11,act_PDXK,act_PEBP1,act_PFKP,act_PGD,act_PGRMC1,act_PHKA1,act_PHKA2,act_PHKB,act_PIGK,act_PIGT,act_PIK3R1,act_PIP4K2A,act_PIP4K2A_PIP4K2B,act_PKN3,act_PLA2G2A,act_PPIB,act_PPP1CA,act_PPP4R2,act_PRKAB1,act_PRKAB2,act_PRKACG,act_PRKAG1,act_PRKAG2,act_PRKAR2A,act_PRKCA,act_PRKCB,act_PRKCZ,act_PRKX_PRKY,act_PRPH,act_PSMA7,act_PSMB6,act_PSMC4,act_PSMD12,act_PSMD6,act_PSMD7,act_PSMG1,act_PTCD3,act_PTMA,act_PTPN1,act_PYCR1,act_PYCR2,act_PYGB,act_PYGL,act_Q6ZSR9,act_RAB10,act_RAB27A,act_RAB6A,act_RABL3,act_RAC1,act_RAN,act_RANGAP1,act_RASSF2,act_RASSF3,act_RASSF5,act_RIPK3,act_RNPEP,act_RPL10,act_RPL13,act_RPL28,act_RPL31,act_RPL35,act_RPL35A,act_RPL4,act_RPL6,act_RPS4X,act_RPS6KA1,act_RPS6KA3,act_RPS6KA4,act_RPS6KA5,act_RPS6KA6,act_RRP8,act_S100A6,act_S100A8,act_SAE1,act_SARNP,act_SAV1,act_SEC16A,act_SEPT9,act_SGTA,act_SKIV2L2,act_SLC16A3,act_SLC25A11,act_SLC25A5,act_SLC25A6,act_SLC2A1,act_SLC5A1,act_SMARCC1,act_SMARCE1,act_SMC1A,act_SMC2,act_SMS,act_SNAP29,act_SNRNP200,act_SNRPF,act_SPAG9,act_SRPR,act_SRSF2,act_SSR1,act_STK26,act_STRADA,act_SUCLA2,act_SUMO2,act_SYNGR2,act_TANK,act_TBKBP1,act_TESK2,act_TEX264,act_THRAP3,act_TMEM33,act_TOP2A,act_TOP2B,act_TP53RK,act_TPRKB,act_TRAF2,act_TRAF7,act_TRRAP,act_TUFM,act_TXN,act_TYK2,act_U2AF1_U2AF1L4,act_UBAP2L,act_UBASH3B,act_UBE3C,act_UGGT1,act_UNC119,act_VDAC3,act_YARS,act_YTHDF3_YTHDF1,act_YWHAG,act_YWHAQ,act_ADRBK1,act_BMP2K,act_CDC42BPA,act_CDC42BPB,act_CDC42BPG,act_CDK13,act_CDK17,act_CDK18,act_CSNK2A1_CSNK2A3,act_IKBKE,act_MAP2K1,act_MAP2K2,act_MAP2K3,act_MAP2K4,act_MAP2K5,act_MAP2K6,act_MAP3K11,act_MAP3K5,act_MAP3K6,act_MAP4K1,act_MAPK1,act_MAPK10,act_MAPK11,act_MAPK14,act_MAPK15,act_MAPK3,act_MAPK7,act_MAPK8,act_MAPK9,act_MINK1,act_MYLK3,act_NTRK1,act_NUAK2,act_PASK,act_PDPK1_PDPK2P,act_PIP4K2C,act_PRKAA1,act_PRKACA,act_PRKACB,act_PRKCE_PRKCH,act_PTK2,act_PTK2B,act_RPS6KB1,act_STK10,act_STK11,act_STK24,act_STK3,act_STK38,act_STK38L,act_STK4,act_YES1,mut_CDK4,mut_CCND3,mut_CDH1,mut_CDK8,mut_GNAS,mut_PRKAR1A,mut_MLH1,mut_PNRC1,mut_ETV1,mut_TSC1,mut_CASP8,mut_TSHR,mut_FANCC,mut_CBFB,mut_CTCF,mut_PTCH1,mut_STK11,mut_CCNE1,mut_MET,mut_SPOP,mut_NBN,mut_PBRM1,mut_RARA,mut_CHEK2,mut_ERBB3,mut_NF2,mut_MPL,mut_PMS2,mut_PARK2,mut_APC,mut_FLT1,mut_RAD51,mut_SRC,mut_VHL,mut_BCL2L1,mut_RUNX1,mut_HRAS,mut_SOX2,mut_RAC1,mut_FLT3,mut_KIT,mut_ERCC2,mut_FGFR1,mut_XPO1,mut_AR,mut_SMAD4,mut_AXL,mut_CREBBP,mut_CD274,mut_ERBB2,mut_EPHA5,mut_RPTOR,mut_BRAF,mut_NFKBIA,mut_BCOR,mut_AKT1,mut_BCL2,mut_BLM,mut_FOXL2,mut_TET2,mut_KDM5A,mut_MAP2K4,mut_ARID1B,mut_ETV6,mut_MCL1,mut_EGFR,mut_ARAF,mut_FH,mut_AURKA,mut_MDM2,mut_MYC,mut_ERG,mut_CDC73,mut_CCND1,mut_ATR,mut_FGFR2,mut_MAP2K1,mut_IGF1R,mut_FGFR3,mut_JAK2,mut_FGFR4,mut_BCL6,mut_SMARCB1,mut_IKZF1,mut_MSH2,mut_BAP1,mut_EPHA3,mut_SDHC,mut_MYD88,mut_FAM46C,mut_SOCS1,mut_AKT3,mut_SDHD,mut_BMPR1A,mut_ATM,mut_EP300,mut_ASXL1,mut_CRKL,mut_NOTCH3,mut_CSF1R,mut_MEF2B,mut_NF1,mut_SDHA,mut_BRD4,mut_GNA11,mut_MEN1,mut_SMAD2,mut_KEAP1,mut_DIS3,mut_PALB2,mut_CDK6,mut_NFE2L2,mut_CDKN2C,mut_SMARCA4,mut_ARID2,mut_MDM4,mut_MAP2K2,mut_CHEK1,mut_FANCA,mut_MSH6,mut_NTRK1,mut_NTRK2,mut_RB1,mut_MRE11A,mut_RAD51D,mut_ESR1,mut_PDGFRB,mut_BRIP1,mut_SYK,mut_DNMT3A,mut_FLCN,mut_IGF2,mut_SOX9,mut_JAK3,mut_CDK12,mut_NKX2-1,mut_NOTCH2,mut_CD79B,mut_CIC,mut_KRAS,mut_SUFU,mut_CDKN2A,mut_CTNNB1,mut_PIK3CA,mut_DDR2,mut_GNAQ,mut_MITF,mut_JAK1,mut_IDH1,mut_PTPN11,mut_IDH2,mut_CEBPA,mut_WT1,mut_CRLF2,mut_RET,mut_MAP3K1,mut_PAX5,mut_MUTYH,mut_SETD2,mut_RICTOR,mut_SMO,mut_GATA3,mut_ERCC4,mut_PTEN,mut_PPP2R1A,mut_KDM6A,mut_CCND2,mut_NTRK3,mut_ALOX12B,mut_RAF1,mut_CDKN1B,mut_MYCN,mut_TNFAIP3,mut_PIK3R1,mut_CARD11,mut_BARD1,mut_RNF43,mut_ATRX,mut_NOTCH1,mut_TP53,mut_KDR,mut_SF3B1,mut_ERBB4,mut_CDKN2B,mut_HNF1A,mut_PDGFRA,mut_NSD1,mut_NRAS,mut_FBXW7,mut_MTOR,mut_MED12,mut_KDM5C,mut_AKT2,mut_FLT4,mut_SDHB,mut_RAD50,mut_SH2B3,mut_BRCA2,mut_ALK,mut_TMPRSS2,mut_RAD52,mut_GATA2,mut_IL7R,mut_CBL,mut_EZH2,mut_STAG2,mut_PRDM1,mut_ABL1,mut_DICER1,mut_CDKN1A,mut_ROS1,mut_DAXX,mut_TSC2,mut_RAD51C,mut_ARID1A,mut_AURKB,mut_U2AF1,mut_REL,mut_BRCA1,OS,PFS
GENIE-DFCI-000971,1.0,0.58164406202907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.486248020425972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.545643227344426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.103299769501395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.552630797993887,1.0,1.0,0.36686660268714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47561638388123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0355458015267176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.623815600574254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.433548941331042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.450708434231542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.354179039617585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.189071686181513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.349539205318024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.311782924858605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
