,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6703433426196255,0.5665466420872007-0.7741400431520502,0.6775942504097844,0.6427565088847764-0.7124319919347923,0.7331075362677628,0.7001377793739085-0.7660772931616171
1,1,0.7047039864173058,0.5409922681941404-0.8684157046404712,0.5948294829482949,0.5593073956402375-0.6303515702563522,0.5354148777025536,0.49932701325472595-0.5715027421503812
2,2,0.6819482886572955,0.6253806829991994-0.7385158943153917,0.5147321428571429,0.4772718294779762-0.5521924562363095,0.5372317860647329,0.4998592465676223-0.5746043255618435
3,3,0.7031301657830624,0.6165609978623976-0.7896993337037272,0.6186172901921133,0.5822105725082307-0.6550240078759959,0.566563658455465,0.5294206551694236-0.6037066617415063
4,4,0.6732125322994282,0.5843011645887072-0.7621239000101493,0.6847826086956522,0.6503439877481288-0.7192212296431756,0.6794551099454056,0.6448620388362818-0.7140481810545294
