,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6667665667665668,0.43573198565870114-0.8978011478744323,0.46428571428571425,0.3664781147312203-0.5620933138402082,0.40081393419998884,0.30470459655408044-0.49692327184589724
1,1,0.6925396825396825,0.4231065645132543-0.9619728005661106,0.4343434343434343,0.3422997386882269-0.5263871299986418,0.5674788033289155,0.47548056288447915-0.6594770437733519
2,2,0.6387169312169312,0.299321545825193-0.9781123166086694,0.5066964285714286,0.41541752304110946-0.5979753341017477,0.547275996725558,0.4563978768554806-0.6381541165956355
3,3,0.7177228635561969,0.5941071020534304-0.8413386250589633,0.5647058823529412,0.47706079749558034-0.652350967210302,0.5954307868294627,0.5086672855520842-0.6821942881068412
4,4,0.6861291486291485,0.38170236740956354-0.9905559298487335,0.5476190476190477,0.4551934155749355-0.6400446796631598,0.4928217399439973,0.39998363974976253-0.585659840138232
