,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6006462022814738,0.46047781019130213-0.7408145943716455,0.5625394023452275,0.5255642738311167-0.5995145308593383,0.6489179125010724,0.6133414334316146-0.6844943915705303
1,1,0.595866803582363,0.5175853508764766-0.6741482562882494,0.5893839383938394,0.5537880012501539-0.6249798755375249,0.5443763874425891,0.5083404298157771-0.5804123450694011
2,2,0.6070072579511665,0.5202454979679918-0.6937690179343412,0.4956632653061224,0.45818809054716264-0.5331384400650823,0.5576368381516259,0.5204100812158626-0.5948635950873892
3,3,0.6100053596865831,0.5585650720459859-0.6614456473271803,0.5694514661274015,0.5323381796536784-0.6065647526011246,0.5312714221648293,0.49386820637477963-0.5686746379548788
4,4,0.6160197196190713,0.5763420798812642-0.6556973593568785,0.4643115942028986,0.42734365905532695-0.5012795293504703,0.4902822666400308,0.45322680140725735-0.5273377318728042
