,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7123354706872986,0.6592361451320268-0.7654347962425705,0.5532362805965889,0.5220418245458711-0.5844307366473067,0.3585998452407198,0.3285077296912225-0.3886919607902171
1,1,0.6676408412699457,0.5559918849983498-0.7792897975415416,0.5157232704402516,0.485196014526774-0.5462505263537292,0.472490755594697,0.44199465592530146-0.5029868552640925
2,2,0.6827425076620803,0.6036214514084532-0.7618635639157074,0.5408396689766535,0.5096940858328639-0.571985252120443,0.3743683397564085,0.3441208782187775-0.40461580129403946
3,3,0.7036284942521409,0.6347132521940317-0.7725437363102501,0.6335047468354431,0.6032709802813262-0.66373851338956,0.48780027598200804,0.4564368257450949-0.5191637262189212
4,4,0.6730047736828777,0.6259930851623978-0.7200164622033576,0.6229718766901028,0.5927993805162414-0.6531443728639642,0.4209821896755351,0.39024473016350025-0.4517196491875699
