,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7711358101662154,0.7409079981055386-0.8013636222268921,0.6779062299293512,0.648586557315652-0.7072259025430505,0.4491792731867009,0.41796895956944813-0.4803895868039537
1,1,0.7487918701045044,0.6975639122750353-0.8000198279339735,0.7331371530782991,0.706118152863791-0.7601561532928072,0.6270909397801991,0.5975516986758378-0.6566301808845605
2,2,0.7357047691493847,0.6898361442286212-0.7815733940701481,0.7779048644284465,0.7519264414159758-0.8038832874409173,0.6033619611691103,0.5727869825699204-0.6339369397683002
3,3,0.757207881005174,0.699234716534009-0.815181045476339,0.7328586497890296,0.7050958149747865-0.7606214846032727,0.5940138962012416,0.5632006801926588-0.6248271122098243
4,4,0.7406967083863887,0.703838801131692-0.7775546156410854,0.7617293131422391,0.7352061211083413-0.788252505176137,0.6062554790492352,0.5758378578575425-0.6366731002409278
