,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.72529532645971,0.6821649602342456-0.7684256926851744,0.7300099950024987,0.6973698272267848-0.7626501627782127,0.8138451186074019,0.785228241945685-0.8424619952691189
1,1,0.736768033424103,0.6411836925611499-0.8323523742870561,0.6742878560719641,0.6398327349897749-0.7087429771541532,0.7292881332441963,0.6966205237010789-0.7619557427873137
2,2,0.7281326781326781,0.6384029618586036-0.8178623944067527,0.7232505070993915,0.6902683634554879-0.7562326507432952,0.8075039416721542,0.7784386734911231-0.8365692098531854
3,3,0.7850501290450664,0.7524776539902386-0.8176226040998943,0.780718336483932,0.7502155554665917-0.8112211175012722,0.8402634513657375,0.8132549197361527-0.8672719829953224
4,4,0.7475302759579115,0.6451589080278102-0.8499016438880129,0.7718966603654694,0.7409626311502233-0.8028306895807156,0.8111345511506174,0.7822800349755487-0.8399890673256861
