,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.678492554486728,0.6417162303105364-0.7152688786629195,0.7613693153423289,0.7300310492079252-0.7927075814767326,0.8171641117572843,0.7887457197099164-0.8455825038046523
1,1,0.6965612072768657,0.6111979524091632-0.7819244621445681,0.6584207896051975,0.6235540275018382-0.6932875517085567,0.7157918093678654,0.6826309487679301-0.7489526699678006
2,2,0.7123829070068866,0.6165061400213139-0.8082596739924592,0.6389452332657201,0.603536576887904-0.6743538896435362,0.7268306900659349,0.6939815753564514-0.7596798047754184
3,3,0.7379645061458268,0.6478596837759267-0.8280693285157268,0.7011972274732199,0.6674526888122646-0.7349417661341752,0.7932195690457713,0.7633628200883299-0.8230763180032127
4,4,0.7209646404681072,0.5906950114591782-0.8512342694770361,0.7211090107120354,0.6880485583934332-0.7541694630306376,0.7887880964227617,0.7586975234221887-0.8188786694233348
