,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7664080565844801,0.6476125157978503-0.8852035973711099,0.8035714285714285,0.7797002045798531-0.8274426525630039,0.8057837407192217,0.7820146724543603-0.829552808984083
1,1,0.775143671530991,0.7335262354220509-0.816761107639931,0.7992380753574783,0.7751701379503434-0.8233060127646131,0.8151304073592848,0.7918062262659743-0.8384545884525952
2,2,0.7761199046002473,0.6941891349642608-0.8580506742362337,0.7998121281703371,0.7757699954926931-0.8238542608479811,0.7926884121405708,0.7683314478588643-0.8170453764222774
3,3,0.783886530767044,0.7388331657355403-0.8289398957985477,0.7614490772385509,0.7357949974141944-0.7871031570629075,0.7294622191189106,0.7027222548632311-0.7562021833745901
4,4,0.777420178799489,0.6998519285609885-0.8549884290379894,0.7596613912403386,0.7339416107527413-0.7853811717279359,0.7742553755981776,0.7490904134026458-0.7994203377937094
