,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.564969742063492,0.5520765094290023-0.5778629746979818,0.5547831632653062,0.5175322070885544-0.592034119442058,0.4743219197357199,0.4368947893223794-0.5117490501490605
1,1,0.556399062402739,0.4872725498527562-0.6255255749527218,0.5877764991689043,0.5508819267632232-0.6246710715745853,0.5142698357220464,0.47680851696114335-0.5517311544829495
2,2,0.5636495487083722,0.4742262415900704-0.6530728558266741,0.5440480756936453,0.5067172011152918-0.5813789502719988,0.4831105703579285,0.44565537261431365-0.5205657681015433
3,3,0.5611885990507314,0.4892010969270733-0.6331761011743895,0.48469387755102045,0.4471291896448347-0.5222585654572062,0.43714892838730457,0.39986472876834056-0.4744331280062686
4,4,0.5758410859168669,0.5093990931958927-0.6422830786378411,0.5477912684060967,0.5103810372709822-0.5852014995412113,0.49293538738525977,0.45535683754383827-0.5305139372266813
