,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5683625992063492,0.5552927248547144-0.5814324735579841,0.5529974489795918,0.5157319823616022-0.5902629155975814,0.4717415381963941,0.43432485477148813-0.5091582216213
1,1,0.5526543728602552,0.4885295241284585-0.6167792215920519,0.5769083237437668,0.5398777328565743-0.6139389146309593,0.5081256974616033,0.4706540622684438-0.5455973326547627
2,2,0.5642994086523497,0.4718534586740884-0.6567453586306111,0.5388057793121085,0.5014422364631681-0.5761693221610489,0.475238726861462,0.43780812595788127-0.5126693277650427
3,3,0.5630691040305011,0.4875104885286835-0.6386277195323188,0.48417721518987344,0.4466137367524177-0.5217406936273291,0.43601866445521853,0.3987453277239274-0.47329200118650966
4,4,0.5800001189654763,0.5105443643140246-0.649455873616928,0.5466287780935158,0.5092102596824897-0.584047296504542,0.49275572615116237,0.4551773695590964-0.5303340827432284
