,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.74,0.625302329772765-0.854697670227235,0.6333333333333334,0.5281753519044325-0.7384913147622343,0.8085999031355069,0.7227522807137732-0.8944475255572406
1,1,0.8007407407407408,0.5046055993814724-1.096875882100009,0.5466666666666666,0.43535129885471036-0.6579820344786229,0.8515112083765334,0.7720002436025888-0.931022173150478
2,2,0.6851851851851851,0.3266712580642943-1.043699112306076,0.7466666666666666,0.649415559846344-0.8439177734869892,0.9080284974170423,0.8434093263856871-0.9726476684483975
3,3,0.6537037037037037,0.19548504988756382-1.1119223575198436,0.8133333333333332,0.7262063506522424-0.9004603160144241,0.9302541548865078,0.8732974335083873-0.9872108762646282
4,4,0.7414814814814814,0.6011976226718379-0.881765340291125,0.6190476190476191,0.5104594833238917-0.7276357547713465,0.8298069465487089,0.7457749948850063-0.9138388982124115
