,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5666463293650794,0.5439702201322013-0.5893224385979575,0.5624362244897959,0.5252529766404461-0.5996194723391457,0.48459187311725627,0.44713308755397074-0.5220506586805418
1,1,0.557911978680361,0.48223232050566794-0.6335916368550542,0.5700038358266207,0.5328963800379266-0.6071112916153149,0.5036859548605732,0.4662103887580988-0.5411615209630477
2,2,0.5622738873327109,0.4736220193631276-0.6509257553022942,0.5335634829305714,0.49617142911107287-0.57095553675007,0.47441405710979945,0.43698657220160775-0.5118415420179911
3,3,0.5610887702303143,0.49412145318149836-0.6280560872791303,0.49115215706535775,0.4535757403360936-0.5287285737946219,0.4425577717014626,0.40522430793998-0.4798912354629452
4,4,0.5765322753336981,0.49574337299158455-0.6573211776758117,0.5501162490312581,0.5127232104949528-0.5875092875675634,0.49828377058325124,0.46070169057684596-0.5358658505896565
