,drug,outcome,data_type,val_auroc,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,ib,OS,comb,0.6991300898995242,0.615406162464986,0.574141843592876-0.656670481337096,0.8182280532512427,0.7855170991398575-0.850939007362628
