,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.60156660692951,0.5207204681308657-0.6824127457281544,0.5381578947368421,0.49957956823265337-0.5767362212410307,0.453483737003051,0.4149603762331134-0.4920070977729886
1,1,0.5908849215300828,0.5054578880201288-0.6763119550400367,0.6090909090909091,0.5732158124394737-0.6449660057423445,0.4745905425429264,0.43787731056112-0.5113037745247327
2,2,0.5791340970581103,0.493295081545126-0.6649731125710945,0.6174015857560161,0.5801254407535229-0.6546777307585093,0.539214613800312,0.5009844890859786-0.5774447385146454
3,3,0.6116455383199169,0.513253931235792-0.7100371454040417,0.5743074792243766,0.5364961285869654-0.6121188298617879,0.5090725798505481,0.4708429192570675-0.5473022404440286
4,4,0.6089280811531279,0.5619530877883877-0.6559030745178681,0.5756421914071379,0.5396911474694854-0.6115932353447904,0.49308434181296595,0.45671817246017354-0.5294505111657584
