,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6163510101010101,0.5273144125778864-0.7053876076241339,0.6220238095238095,0.5269306993007443-0.7171169197468747,0.6613315080770323,0.5685181833328924-0.7541448328211723
1,1,0.5710227272727273,0.4933717253856168-0.6486737291598378,0.5075757575757576,0.4147387465449019-0.6004127686066133,0.7212794600598861,0.6380192943648035-0.8045396257549686
2,2,0.5824009324009325,0.3727547114177796-0.7920471533840854,0.5424107142857143,0.45145260463924475-0.6333688239321839,0.5016079158936302,0.41032129500344006-0.5928945367838203
3,3,0.6358126721763085,0.49258675251221107-0.779038591840406,0.38431372549019605,0.2983237758794199-0.4703036751009722,0.4872755920550038,0.3989158710556902-0.5756353130543175
4,4,0.5994755244755245,0.43222769101567776-0.7667233579353714,0.5476190476190477,0.4551934155749355-0.6400446796631598,0.5886699507389161,0.49729394848752173-0.6800459529903106
