,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6498290598290598,0.36065628675462363-0.9390018329034959,0.7647058823529411,0.6815168492721708-0.8478949154337114,0.8965292962970981,0.8367976794990185-0.9562609130951777
1,1,0.6582951770451771,0.41583932712545046-0.9007510269649038,0.7095238095238094,0.6252214445955081-0.7938261744521108,0.7038032800532801,0.6190187208215336-0.7885878392850265
2,2,0.635515873015873,0.4377009003356491-0.8333308456960968,0.4702380952380952,0.37235389579324424-0.5681222946829462,0.5464345055105925,0.4488002120599054-0.6440687989612796
3,3,0.6397934472934473,0.36046282675308383-0.9191240678338108,0.6071428571428571,0.5164519443632283-0.6978337699224859,0.8551277305559094,0.789768169349903-0.9204872917619158
4,4,0.6756196581196581,0.3656039642580413-0.9856353519812748,0.36666666666666664,0.27559718333854627-0.457736149994787,0.591801418522433,0.49891660130291926-0.6846862357419466
