,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5965510899339947,0.4780652641885783-0.7150369156794112,0.4468541167570294,0.40979743981373645-0.48391079370032236,0.5492089477841734,0.512122076832464-0.5862958187358828
1,1,0.5737386519415307,0.4570984910229057-0.6903788128601558,0.5606160616061606,0.5247041789692023-0.596527944243119,0.5528142177025517,0.5168378832466621-0.5887905521584412
2,2,0.561248998998999,0.48058290773046913-0.641915090267529,0.5704081632653062,0.5333050053281724-0.60751132120244,0.5901680159580626,0.5533058578324833-0.6270301740836418
3,3,0.5720283062257564,0.4608446768560158-0.683211935595497,0.5279322548028311,0.4905141953267843-0.5653503142788779,0.4875407197887991,0.4500757724007406-0.5250056671768576
4,4,0.5837857142857142,0.5633775422867966-0.6041938862846319,0.4920893719806763,0.4550315450305487-0.5291471989308039,0.493501616355457,0.45644228087559663-0.5305609518353174
