,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5748379958906275,0.4609481452570694-0.6887278465241855,0.5429166666666666,0.4833757851862895-0.6024575481470438,0.4734213526632178,0.4137444158036634-0.5330982895227722
1,1,0.631750300120048,0.46965593707724806-0.7938446631628479,0.5396090534979424,0.4808686733303263-0.5983494336655586,0.33067068042421555,0.27522706773578703-0.38611429311264406
2,2,0.610343567251462,0.4382065660268893-0.7824805684760348,0.5146321070234113,0.4557317790857212-0.5735324349611014,0.39797500899708915,0.34028921000196094-0.45566080799221736
3,3,0.6293401360544217,0.5129752014700162-0.7457050706388273,0.5541795665634675,0.49477002252898056-0.6135891105979544,0.28271446017742047,0.22889107251209811-0.3365378478427428
4,4,0.6026688685275943,0.3942061557291064-0.8111315813260822,0.5428571428571428,0.4805871579494189-0.6051271277648668,0.5936662833215162,0.532272749031361-0.6550598176116713
