,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5780622727991149,0.41280231375014964-0.7433222318480802,0.5120833333333333,0.4523393565830658-0.5718273100836009,0.5062753623456822,0.4465186388952225-0.5660320857961418
1,1,0.6019043617446977,0.38963121435893305-0.8141775091304624,0.4423868312757202,0.383853753876229-0.5009199086752114,0.20763603274666823,0.15983387817936562-0.25543818731397083
2,2,0.5742105263157895,0.4562654718442853-0.6921555807872937,0.5384615384615385,0.47971056801338674-0.5972125089096904,0.33521670760293687,0.2795831762288655-0.3908502389770082
3,3,0.5772925170068027,0.4387842201792686-0.7158008138343368,0.5041279669762642,0.444368573227111-0.5638873607254173,0.2672787835085205,0.21438524685304006-0.320172320164001
4,4,0.5610416617341825,0.3712595364096386-0.7508237870587263,0.5768472906403942,0.515089890537093-0.6386046907436954,0.6537685454674855,0.5942975396084309-0.7132395513265402
