,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6409527972027972,0.4356165040877724-0.846289090317822,0.6488095238095238,0.555194985650362-0.7424240619686857,0.634424927497683,0.5399771521711846-0.7288727028241814
1,1,0.6855429292929294,0.503964102555462-0.8671217560303968,0.5303030303030303,0.43762603722111537-0.6229800233849452,0.6888408871150021,0.6028699378609544-0.7748118363690498
2,2,0.6659673659673659,0.44647976068153306-0.8854549712531988,0.6941964285714286,0.6100759302510426-0.7783169268918146,0.578388080093751,0.4882298286874569-0.668546331500045
3,3,0.6782369146005509,0.4193666975365558-0.9371071316645461,0.6666666666666667,0.5833333333333334-0.7500000000000001,0.6403336683721451,0.555498080777445-0.7251692559668452
4,4,0.6797008547008547,0.6010765534286316-0.7583251559730778,0.4857142857142857,0.3929045213707926-0.5785240500577788,0.4519771416602833,0.35955871442682336-0.5443955688937432
