,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5243343137727947,0.36569451711815915-0.6829741104274303,0.431162941367023,0.395139620043929-0.467186262690117,0.18626445174935624,0.15794559403132094-0.21458330946739154
1,1,0.5462712317621679,0.3989843022767504-0.6935581612475853,0.5223992374727668,0.48616184226599485-0.5586366326795389,0.3173997126051735,0.28363137372458375-0.3511680514857633
2,2,0.5375383462115095,0.46371906093574233-0.6113576314872767,0.42150735294117647,0.38623589078490456-0.4567788150974484,0.2559211150306826,0.22475127924643418-0.287090950814931
3,3,0.5514799178628083,0.5040876552197536-0.5988721805058629,0.5448690728945506,0.5098311326169183-0.5799070131721829,0.26077024251830544,0.22987845413079921-0.29166203090581166
4,4,0.5494209648224668,0.45005329988576664-0.648788629759167,0.5352798053527981,0.4994713706401721-0.571088240065424,0.3084334896769101,0.2752748369893413-0.3415921423644789
