,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6584463944626208,0.45113376268039496-0.8657590262448466,0.5553206483439042,0.49831884483286903-0.6123224518549393,0.5764367427472353,0.5197569607352728-0.6331165247591979
1,1,0.6620478122381714,0.5135599850508926-0.8105356394254503,0.48482142857142857,0.42376485938076613-0.545877997762091,0.499232788427123,0.43814813815960885-0.5603174386946371
2,2,0.6280261765524923,0.4935574008097109-0.7624949522952736,0.5129757785467128,0.4523622936886887-0.5735892634047369,0.516735325580208,0.4561353924510315-0.5773352587093844
3,3,0.6627578520640305,0.538600368177864-0.7869153359501969,0.4853383458646617,0.4268429373224456-0.5438337544068778,0.5219602241266768,0.46349612103694837-0.5804243272164051
4,4,0.6871196325455449,0.6191016283340556-0.7551376367570342,0.46319272125723737,0.4035934374370494-0.5227920050774254,0.4021106602829285,0.3435057266571473-0.46071559390870975
