,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5076399556238267,0.467130650872105-0.5481492603755485,0.5470760233918128,0.5085567344978588-0.5855953122857669,0.49868244141722473,0.4599914141234169-0.5373734687110326
1,1,0.5063906523583943,0.4585616290783699-0.5542196756384188,0.43703030303030305,0.4005622631713485-0.4734983428892576,0.3642297061089953,0.3288501863578699-0.3996092258601207
2,2,0.5252414287172428,0.44636301611525275-0.6041198413192328,0.4563221588538044,0.41812050765813824-0.49452381004947055,0.4267041348099302,0.388770158409282-0.4646381112105784
3,3,0.5053653841131807,0.46767658176531746-0.5430541864610439,0.49473684210526314,0.45650300485434525-0.532970679356181,0.452937134748849,0.4148709345862274-0.4910033349114706
4,4,0.5448727260150792,0.492316821029523-0.5974286310006354,0.4437372130029552,0.40759855448953125-0.47987587151637917,0.45585234242064276,0.4196247414714983-0.4920799433697872
