,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6358594074464782,0.51272625107817-0.7589925638147863,0.7087378640776699,0.6748730590024978-0.742602669152842,0.7394947851075951,0.7067803431806667-0.7722092270345235
1,1,0.6244029080603176,0.503948763911664-0.7448570522089712,0.6627062706270628,0.6284966711125154-0.6969158701416102,0.5876227560499107,0.5520039001824064-0.6232416119174149
2,2,0.6414544544544544,0.573980379690292-0.7089285292186167,0.6202168367346939,0.5838396065304261-0.6565940669389616,0.6666425466334025,0.6313086448389522-0.7019764484278528
3,3,0.6463238028725116,0.5707589206111555-0.7218886851338676,0.6144464105156724,0.5779647682859739-0.6509280527453709,0.5997274348748102,0.5630038669337474-0.636451002815873
4,4,0.6225601503759399,0.49340032294893565-0.7517199778029442,0.7006038647342995,0.6666551243302709-0.7345526051383281,0.6832503155171885,0.6487667374967367-0.7177338935376403
