,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7003463203463204,0.39754645744002926-1.0031461832526114,0.4285714285714286,0.3366760684424748-0.5204667887003824,0.7551428211895028,0.6752933635238514-0.8349922788551543
1,1,0.6310014985014986,0.2992625917952903-0.9627404052077069,0.12987012987012986,0.06744669283760743-0.19229356690265229,0.5808416062029671,0.4892155606086086-0.6724676517973256
2,2,0.640108543417367,0.3132216815835693-0.9669954052511647,0.5471014492753623,0.45466667199482746-0.6395362265558971,0.8525383369599192,0.7866971694132012-0.9183795045066372
3,3,0.6966500166500167,0.29499045014378766-1.0983095831562457,0.6521739130434783,0.5652173913043479-0.7391304347826086,0.8086332959134622,0.7368128047210472-0.8804537871058773
4,4,0.6695299145299145,0.3857517768729014-0.9533080521869276,0.5421052631578948,0.4495873903618582-0.6346231359539313,0.7624464585212913,0.6834174685523909-0.8414754484901917
