,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5253512390698074,0.477868496049852-0.5728339820897629,0.6135417980078174,0.5772476096067071-0.6498359864089277,0.6938638007758461,0.6595113120459526-0.7282162895057396
1,1,0.47086518645164277,0.36580360633885106-0.5759267665644345,0.6142464246424643,0.5790247813040613-0.6494680679808672,0.6139376131848889,0.5787107329570718-0.6491644934127061
2,2,0.5372602602602604,0.47111000657390284-0.603410513946618,0.5283801020408164,0.4909639358381677-0.5657962682434651,0.5799641861706433,0.5429699770178168-0.6169583953234697
3,3,0.505013950036016,0.39599750076661344-0.6140303993054186,0.5300176946410515,0.4926087086082485-0.5674266806738546,0.5026918172587359,0.4652157759145572-0.5401678586029146
4,4,0.509283709273183,0.40154491434133294-0.6170225042050331,0.572705314009662,0.5360367706358381-0.6093738573834858,0.5524678708959342,0.5156100267754915-0.5893257150163769
