,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5888888888888889,0.4382829343122241-0.7394948434655537,0.5490196078431373,0.45143392989670106-0.6466052857895735,0.7303344405239107,0.6433008383683381-0.8173680426794834
1,1,0.5400030525030525,0.3256818503725541-0.7543242546335509,0.7523809523809524,0.6722294030648699-0.8325325016970349,0.7859110062642671,0.7097408481795316-0.8620811643490026
2,2,0.6292658730158729,0.2612685623461943-0.9972631836855514,0.5476190476190476,0.4500067008464391-0.645231394391656,0.46324151056058943,0.36544879149581433-0.5610342296253645
3,3,0.640982905982906,0.4829024303571914-0.7990633816086206,0.6636904761904763,0.5759594161449707-0.7514215362359818,0.7659324730667489,0.6873063565473803-0.8445585895861176
4,4,0.6678632478632479,0.5037264992870075-0.8319999964394883,0.4722222222222222,0.37787703628596236-0.566567408158482,0.5794232361153474,0.48613184362367917-0.6727146286070156
