,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7553749376042465,0.7258384710294454-0.7849114041790475,0.6756226361235996,0.6462488108208354-0.7049964614263639,0.4721795542817238,0.44085536531898495-0.5035037432444627
1,1,0.7339420102705787,0.6662550827688536-0.8016289377723038,0.735445156078703,0.7085009365785178-0.7623893755788882,0.5960276804488922,0.5660538931078555-0.6260014677899289
2,2,0.7385435024908709,0.6795638241835743-0.7975231807981674,0.7857094799165714,0.7600639018159238-0.811355058017219,0.6345614758854239,0.6044644187457808-0.6646585330250669
3,3,0.7362289768811953,0.6782187685204552-0.7942391852419354,0.7423523206751055,0.7149112347005642-0.7697934066496468,0.5963615199332394,0.565576869302234-0.6271461705642447
4,4,0.7215672758115506,0.6924487247239309-0.7506858268991702,0.755847755543537,0.729103059193024-0.78259245189405,0.600431968369782,0.5699377562026307-0.6309261805369333
