,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5957898084906924,0.46326921736603216-0.7283103996153526,0.6253478912438449,0.594976962194153-0.6557188202935369,0.41555754236830156,0.38463539785891276-0.44647968687769035
1,1,0.5892957746478874,0.5076381879672094-0.6709533613285654,0.5443425076452599,0.5139204919761409-0.574764523314379,0.43040174184145363,0.40015671742881254-0.46064676625409473
2,2,0.5934594214857373,0.5162127414487538-0.6707061015227207,0.5512682500168202,0.5201829611843563-0.5823535388492842,0.36493845356460847,0.3348501474192438-0.39502675970997314
3,3,0.5952317559841583,0.5284289526690518-0.6620345592992649,0.5644778481012658,0.5333670094764728-0.5955886867260588,0.42419267223154145,0.3931825615450285-0.4552027829180544
4,4,0.5784928676073715,0.5019501341768444-0.6550356010378986,0.6059356408869659,0.5755136960339015-0.6363575857400304,0.4139516666684853,0.38328746359520055-0.4446158697417701
