,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6141025641025641,0.4735818414682735-0.7546232867368547,0.46405228758169936,0.366247977079733-0.5618565980836657,0.649421480548859,0.5558444408866339-0.742998520211084
1,1,0.474198717948718,0.23642634246048355-0.7119710934369524,0.6238095238095238,0.5338533655579547-0.7137656820610929,0.5450801306453368,0.45261060503694317-0.6375496562537304
2,2,0.5851190476190478,0.4597533065450947-0.7104847886930008,0.41964285714285715,0.32285944915768394-0.5164262651280304,0.38994368796327333,0.2942905469193322-0.48559682900721446
3,3,0.5264173789173789,0.2808604433231332-0.7719743145116247,0.49107142857142855,0.39823856418188674-0.5839042929609704,0.738144497069942,0.6565045815207906-0.8197844126190934
4,4,0.43908119658119665,0.3428029864082342-0.5353594067541592,0.6638888888888889,0.5746179465482566-0.7531598312295211,0.7766937397009861,0.697989824747925-0.8553976546540472
