,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.726984126984127,0.5951663993133228-0.8588018546549311,0.43137254901960786,0.33424252653350267-0.5285025715057131,0.6361957659520371,0.541845617499841-0.7305459144042332
1,1,0.6362773029439696,0.3413133848235491-0.93124122106439,0.6523809523809524,0.5639501796610223-0.7408117251008824,0.7536370958884443,0.6736223938796182-0.8336517978972704
2,2,0.7132307198973865,0.5775434882531367-0.8489179515416363,0.6607142857142857,0.5678597844838977-0.7535687869446737,0.5969577644577645,0.5007610125712607-0.6931545163442683
3,3,0.7173961840628508,0.49339536602162604-0.9413970021040755,0.4910714285714286,0.39823856418188674-0.5839042929609705,0.7798841926008453,0.7029460538290948-0.8568223313725958
4,4,0.7137229437229438,0.4655681030547458-0.9618777843911417,0.5055555555555555,0.4110702702683614-0.6000408408427497,0.7091533278675728,0.6233264911051709-0.7949801646299747
