,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5602396514161221,0.36638442655351944-0.7540948762787247,0.4155844155844156,0.32406957617952675-0.5070992549893045,0.6769980554374943,0.5901625612701448-0.7638335496048437
1,1,0.46917211328976033,0.4043024892585746-0.5340417373209461,0.4935064935064935,0.40066665470843804-0.586346332304549,0.7258062951749936,0.642966292123964-0.8086462982260233
2,2,0.5238095238095237,0.18091302106154356-0.866706026557504,0.463768115942029,0.37116453915521863-0.5563716927288394,0.7632840607616335,0.6843511989916315-0.8422169225316354
3,3,0.4007625272331155,0.04985226186038405-0.751672792605847,0.546583850931677,0.45569381758874566-0.6374738842746084,0.8356107467257303,0.7679435644578595-0.9032779289936012
4,4,0.452962962962963,0.28405458202150896-0.621871343904417,0.5157894736842106,0.4229881113798565-0.6085908359885647,0.6121828875040152,0.5217023695492983-0.7026634054587321
