,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.558833905934238,0.42916235102926115-0.6885054608392148,0.5544217687074829,0.5182681962778882-0.5905753411370777,0.2635782697655354,0.23153128330617112-0.29562525622489966
1,1,0.5543331178955399,0.46563848405951214-0.6430277517315676,0.5106889978213508,0.4744234751683888-0.5469545204743128,0.2833741638997715,0.25068155672532744-0.31606677107421555
2,2,0.5516805631508716,0.39312499203042595-0.7102361342713172,0.5259191176470588,0.49025284997442575-0.5615853853196918,0.3154946555280308,0.28230090013260395-0.34868841092345765
3,3,0.5590279883791414,0.46965943441106583-0.6483965423472169,0.5338287331917905,0.49872946683104485-0.568927999552536,0.2522635720414462,0.22170550669472738-0.28282163738816507
4,4,0.5476296687225941,0.47035320419443777-0.6249061332507505,0.5123575361762069,0.4764705937658368-0.5482444785865771,0.311738231162631,0.27848215611151766-0.34499430621374433
