,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7157142857142856,0.5371096327204439-0.8943189387081274,0.5750000000000001,0.48474572955625134-0.6652542704437487,0.7000967200947306,0.6164384265016203-0.7837550136878408
1,1,0.6947089947089948,0.3352363663591581-1.0541816230588315,0.62,0.5313809651748941-0.7086190348251059,0.7669574774468395,0.6897707546604215-0.8441442002332575
2,2,0.6699999999999999,0.449408452108038-0.8905915478919619,0.7115384615384616,0.6274097671655278-0.7956671559113954,0.7509968327323667,0.6706955487733955-0.8312981166913379
3,3,0.6288888888888888,0.4527839475461447-0.804993830231633,0.6309523809523809,0.541345678246862-0.7205590836578999,0.8436937915475358,0.7762593846815431-0.9111281984135284
4,4,0.7193981481481482,0.4497046441112795-0.9890916521850168,0.6383928571428571,0.5506721987831456-0.7261135155025686,0.6003823208091422,0.5109538783408816-0.6898107632774029
