,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6413756613756615,0.4201628873258425-0.8625884354254805,0.39749999999999996,0.30815166481685285-0.4868483351831471,0.5972962118594725,0.5077541459243682-0.6868382777945767
1,1,0.5780687830687831,0.3578720171610038-0.7982655489765623,0.6174999999999999,0.5287693683105997-0.7062306316894001,0.7708402300314066,0.6941057158941261-0.847574744168687
2,2,0.5822222222222222,0.37842291805608724-0.7860215263883572,0.6201923076923077,0.5300671439263084-0.710317471458307,0.7182059483670191,0.6346665370407909-0.8017453596932473
3,3,0.567063492063492,0.2071679275807644-0.9269590565462197,0.6517857142857143,0.5633196489158407-0.7402517796555879,0.8424934134492958,0.7748487379079181-0.9101380889906736
4,4,0.5993402777777778,0.42150033638921786-0.7771802191663377,0.5848214285714286,0.4948574866733729-0.6747853704694843,0.5343205004599871,0.44324871499229945-0.6253922859276748
