,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.734990765628603,0.6638189464718228-0.8061625847853832,0.7710421888053468,0.7457970990738579-0.7962872785368357,0.7507483079837124,0.7247571066091549-0.7767395093582699
1,1,0.7520926127518873,0.7118967652115546-0.79228846029222,0.7675607974115436,0.742181990788886-0.7929396040342012,0.7592437508391123,0.7335552054665044-0.7849322962117202
2,2,0.7499106289617015,0.6799812006422052-0.8198400572811977,0.7516960651289011,0.7257379559434072-0.777654174314395,0.7727961938109192,0.7476194011159526-0.7979729865058859
3,3,0.7566713272719947,0.7058408419608179-0.8075018125831716,0.7016141752983859,0.6740729200567428-0.729155430540029,0.7276121571019334,0.7008149648185391-0.7544093493853277
4,4,0.7513241390518355,0.6966163639158521-0.8060319141878188,0.7013512802986487,0.673803057630362-0.7288995029669354,0.7199044891718973,0.692875116016091-0.7469338623277036
