,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6760938858301941,0.5162704524572624-0.8359173192031258,0.7521739130434782,0.700934579893105-0.8034132461938515,0.7848115261780254,0.7360403740956863-0.8335826782603645
1,1,0.6924310344827586,0.5441405576123501-0.840721511353167,0.6643478260869565,0.6083058659443398-0.7203897862295733,0.784604087332665,0.7358158825884591-0.8333922920768708
2,2,0.7426551724137931,0.5908626893550949-0.8944476554724913,0.6256521739130434,0.5682173938539574-0.6830869539721294,0.730572546438514,0.6779195098195763-0.7832255830574517
3,3,0.7270139090118807,0.6673646604707105-0.7866631575530508,0.6339130434782608,0.576741779054036-0.6910843079024857,0.6997977876468942,0.6454021524590907-0.7541934228346976
4,4,0.6641947583631154,0.5697535160486866-0.7586360006775441,0.6947463768115942,0.6397043346050413-0.7497884190181472,0.7640885334550204,0.7133430556132072-0.8148340112968335
