,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5452483562292468,0.46891185616743786-0.6215848562910558,0.5155471289274106,0.48081153087736583-0.5502827269774554,0.31404882488096375,0.28178914779695546-0.34630850196497204
1,1,0.4770315630942809,0.3964189757249869-0.557644150463575,0.5365655471289275,0.501906200022396-0.5712248942354589,0.3364781337629401,0.3036367936620113-0.36931947386386893
2,2,0.5423429295039657,0.44834495162105414-0.6363409073868772,0.5140406468531469,0.4793019493734038-0.54877934433289,0.3221972123820722,0.28971636193188227-0.35467806283226216
3,3,0.5722471598604002,0.4745022697440119-0.6699920499767885,0.5038243006993007,0.46907291489826297-0.5385756865003385,0.3038686319232339,0.2719015227352361-0.33583574111123166
4,4,0.5460018024303739,0.4705366577199463-0.6214669471408014,0.5409200174825175,0.5062841928403407-0.5755558421246944,0.3866007787372751,0.3527539643589555-0.4204475931155947
