,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5766991916273827,0.44002386991781023-0.7133745133369551,0.5450892857142857,0.5077653953988371-0.5824131760297343,0.4467353260764251,0.4094719999395183-0.4839986522133318
1,1,0.5638034404623472,0.5029485379124805-0.6246583430122139,0.5618207390359289,0.5246317141186493-0.5990097639532085,0.48106464486948997,0.44361494434668675-0.5185143453922932
2,2,0.5648366651981864,0.5074461794676476-0.6222271509287253,0.5428973277074544,0.5055589253840429-0.5802357300308658,0.48533440471762107,0.4478739446405549-0.5227948647946873
3,3,0.5658618760805663,0.5081207239202061-0.6236030282409264,0.4722939808834926,0.4347694219570307-0.5098185398099545,0.40731436426183576,0.3703834183992665-0.44424531012440505
4,4,0.5768952620125666,0.5405452087551711-0.6132453152699621,0.5117540687160941,0.4741821533521353-0.5493259840800528,0.45653130012488197,0.4190912937168016-0.49397130653296234
