,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5679290390593762,0.449389486592941-0.6864685915258114,0.45151679306608883,0.41692815606083555-0.4861054300713421,0.29112200135587496,0.2595473844421509-0.322696618269599
1,1,0.5502598984965634,0.4498466474832768-0.65067314950985,0.5252437703141929,0.4905356880258147-0.5599518526025711,0.35028286173179013,0.3171250063361446-0.38344071712743566
2,2,0.56997453553187,0.48821154585049265-0.6517375252132475,0.49022071678321677,0.4554749621250984-0.5249664714413351,0.3294265017168693,0.2967588973467538-0.36209410608698483
3,3,0.5936511966590047,0.4591217893614008-0.7281806039566086,0.5183566433566433,0.4836276696918482-0.5530856170214384,0.3085868416859331,0.2764818657126875-0.34069181765917866
4,4,0.5463282517644945,0.49351027809084486-0.5991462254381442,0.49207823426573427,0.4573301939270338-0.5268262746044348,0.3015263178446038,0.2696291250879222-0.33342351060128544
