,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6816031585047813,0.5383426622637288-0.8248636547458337,0.7678260869565218,0.7177178678525822-0.8179343060604614,0.8204769476496198,0.7749294911993735-0.866024404099866
1,1,0.6924310344827586,0.5441405576123501-0.840721511353167,0.6643478260869565,0.6083058659443398-0.7203897862295733,0.784604087332665,0.7358158825884591-0.8333922920768708
2,2,0.7411963601532567,0.6539767415330363-0.8284159787734772,0.606086956521739,0.5480989104422923-0.6640750026011858,0.7170140710576431,0.6635555320405235-0.7704726100747628
3,3,0.7259490002897712,0.6612789372240188-0.7906190633555236,0.6469565217391304,0.5902383178006705-0.7036747256775904,0.7245326754471101,0.6715132692661411-0.7775520816280791
4,4,0.6722000869313243,0.5630873539774942-0.7813128198851543,0.7590579710144928,0.707943398357449-0.8101725436715366,0.8351350154819492,0.7907850241149161-0.8794850068489823
