,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.714288647302346,0.6614498851158318-0.7671274094888602,0.7837331334332834,0.753464470752253-0.8140017961143139,0.845549781532956,0.8189806113801595-0.8721189516857525
1,1,0.7342474184194488,0.7000240288205208-0.7684708080183769,0.6907796101949025,0.6568000344269161-0.7247591859628889,0.7473734313727037,0.7154269909373231-0.7793198718080844
2,2,0.7281326781326781,0.6384029618586036-0.8178623944067527,0.7232505070993915,0.6902683634554879-0.7562326507432952,0.8075039416721542,0.7784386734911231-0.8365692098531854
3,3,0.7850501290450664,0.7524776539902386-0.8176226040998943,0.780718336483932,0.7502155554665917-0.8112211175012722,0.8402634513657375,0.8132549197361527-0.8672719829953224
4,4,0.7492330090662431,0.6666944196028929-0.8317715985295934,0.7705103969754252,0.7395103860069666-0.8015104079438838,0.8090768302083892,0.78010237434559-0.8380512860711883
