,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5730776782710683,0.4824412348880395-0.663714121654097,0.44382448537378116,0.4092921150976011-0.4783568556499612,0.2776993968175356,0.24657067529703258-0.3088281183380386
1,1,0.5328879394865695,0.4882238300589198-0.5775520489142193,0.5096966413867823,0.47495077483764697-0.5444425079359175,0.31856908449147103,0.2861853032211955-0.35095286576174656
2,2,0.5484342570087407,0.4511958221141188-0.6456726919033626,0.5099978146853147,0.47525236048005154-0.5447432688905779,0.3058827198624689,0.273856275358056-0.3379091643668818
3,3,0.5864685635451353,0.43320621198671505-0.7397309151035556,0.5407561188811189,0.5061193606865264-0.5753928770757113,0.32638542858511493,0.2937953097103304-0.35897554745989946
4,4,0.5471384771935444,0.4581903217989192-0.6360866325881696,0.49022071678321677,0.4554749621250984-0.5249664714413351,0.30591344931898634,0.27388610511082945-0.33794079352714324
