,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.605975,0.39297776736278694-0.8189722326372131,0.5955882352941176,0.5369290636481525-0.6542474069400828,0.6121210842686658,0.5538815711154786-0.670360597421853
1,1,0.6006124913733609,0.5463382853183765-0.6548866974283454,0.5134803921568627,0.4537406854490723-0.5732200988646531,0.541846484841884,0.4822947220388548-0.6013982476449132
2,2,0.6522303783173349,0.47945116743886396-0.8250095891958058,0.7401960784313726,0.6877820884905467-0.7926100683721985,0.6873380060531276,0.6319298489063631-0.7427461631998921
3,3,0.5941071428571428,0.47007983643341555-0.7181344492808701,0.6645622895622896,0.6077229210798855-0.7214016580446937,0.7190104898078049,0.6648991706573258-0.773121808958284
4,4,0.630300035932447,0.5416656429215552-0.7189344289433388,0.5909090909090908,0.5317194500716523-0.6500987317465293,0.59203348536008,0.5328690329533636-0.6511979377667965
