,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.7381982913183037,0.6484812059062082-0.8279153767303993,0.7703111946533,0.7450378258664143-0.7955845634401857,0.7635141629958746,0.7379829627231352-0.789045363268614
1,1,0.7593150331044736,0.703637800123914-0.8149922660850332,0.7585325122638554,0.7328181032546036-0.7842469212731072,0.757078469834857,0.7313114870472651-0.782845452622449
2,2,0.7563764877034085,0.6785503813123496-0.8342025940944674,0.7722054065337648,0.7470055400039919-0.7974052730635377,0.7691295378680765,0.74381068372934-0.7944483920068129
3,3,0.752450433592012,0.6976013962676252-0.8072994709163989,0.7193858772806141,0.6923412391363459-0.7464305154248823,0.7336139140144935,0.7070045185955635-0.7602233094334235
4,4,0.7576684593654374,0.7095165846724367-0.805820334058438,0.7048214942951786,0.6773661184142447-0.7322768701761125,0.7031204107023472,0.6756192843251442-0.7306215370795502
