,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6042733915529809,0.42068076206825794-0.7878660210377038,0.5277777777777778,0.4681086430116445-0.5874469125439111,0.6218175456247813,0.5638569080484357-0.6797781832011269
1,1,0.6135611478462818,0.4295855218866378-0.7975367738059258,0.5416666666666667,0.4821131026748536-0.6012202306584798,0.5141417157281543,0.45440419319639586-0.5738792382599127
2,2,0.6004582561476155,0.5107603954226022-0.6901561168726288,0.6356209150326797,0.5780998670333729-0.6931419630319865,0.5962217168235492,0.5375773429353736-0.6548660907117247
3,3,0.6058115561974258,0.31274774960602775-0.8988753627888237,0.5265151515151515,0.466406922227326-0.586623380802977,0.5079616979474174,0.44777640298312366-0.5681469929117112
4,4,0.6406049824825568,0.4446978863138029-0.8365120786513107,0.5303030303030303,0.47022075261573276-0.5903853079903278,0.5558300369770643,0.4960135292740512-0.6156465446800775
