,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5859741900834895,0.5035419035428709-0.6684064766241081,0.5669934640522876,0.5077708964698104-0.6262160316347647,0.5919997981213422,0.533258715254526-0.6507408809881584
1,1,0.5742003693690781,0.37343031083394157-0.7749704279042147,0.6527777777777778,0.595874482540873-0.7096810730146825,0.6461817588162722,0.5890314690545544-0.7033320485779899
2,2,0.6082971363749395,0.4642256094328686-0.7523686633170105,0.5383986928104575,0.47881375459012626-0.5979836310307887,0.5683462913796065,0.5091458106317209-0.627546772127492
3,3,0.5636428179308614,0.48233608552276497-0.6449495503389577,0.5904882154882156,0.5312892286605951-0.6496872023158361,0.5746570751015951,0.5151389228179023-0.634175227385288
4,4,0.6459116336244483,0.5301331139098503-0.7616901533390462,0.5740740740740741,0.514545365672883-0.6336027824752651,0.5816277470070803,0.5222423793028195-0.6410131147113411
