,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5668496642193208,0.49167979437385545-0.6420195340647862,0.48271683673469384,0.4452626480678161-0.5201710254015716,0.4450125554633924,0.4077632902611281-0.4822618206656567
1,1,0.5585982848257023,0.4708711168358159-0.6463254528155887,0.5247410817031071,0.487310405790104-0.5621717576161102,0.4561711380984954,0.4188388140269-0.49350346217009083
2,2,0.5558040646991423,0.49700703001207563-0.6146010993862091,0.46221710778672803,0.4248476756881426-0.4995865398853135,0.46861217674214045,0.43120950870722663-0.5060148447770543
3,3,0.5710873667412188,0.46726972756379326-0.6749050059186444,0.5167269439421339,0.47916567878273203-0.5542882091015358,0.44661635198757416,0.409248869664452-0.4839838343106963
4,4,0.5807007710437073,0.4913354837330731-0.6700660583543415,0.5476621028158098,0.5102509407034909-0.5850732649281288,0.5265650383059315,0.4890358181466795-0.5640942584651835
