,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5707689136260565,0.506400419449953-0.6351374078021601,0.4730587285104419,0.4366454558622768-0.5094720011586069,0.41217754462036094,0.37627821608910333-0.44807687315161854
1,1,0.4934761592574093,0.3725318966238762-0.6144204218909424,0.49333333333333335,0.45596490077713675-0.53070176588953,0.41826082898076994,0.3813918394282936-0.4551298185332463
2,2,0.5276801744455544,0.477315035767889-0.5780453131232197,0.5404258098223617,0.502753102467703-0.5780985171770203,0.5355865562428205,0.49788596155143083-0.5732871509342101
3,3,0.5285624497689371,0.45481857719602165-0.6023063223418524,0.4959601400484783,0.4579470848274819-0.5339731952694747,0.4400788694044828,0.40233854444837247-0.47781919436059317
4,4,0.5273611605248046,0.4535978085052313-0.6011245125443779,0.5002739726027398,0.4622596822460361-0.5382882629594434,0.4249290715585884,0.3873456879082754-0.4625124552089014
