,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
149,0.2893589973449707,0.007046251171413573,0.016306447982788085,0.000510124381073483,1.0,0.05,6,4,100,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
115,0.27867856025695803,0.0048379926307409804,0.016219902038574218,0.0006008185923927151,0.8,0.05,12,4,100,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
114,4.650562763214111,0.3414014693257704,0.01613779067993164,0.00010408454092381116,1.0,0.05,20,4,400,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
113,0.5564888954162598,0.01632241858196662,0.017415761947631836,0.0007132854663412788,1.0,0.05,12,4,200,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 200), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
112,0.8159594058990478,0.016263007718796865,0.0157773494720459,0.00043925790229555427,0.8,0.05,8,4,400,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
111,0.46733689308166504,0.010141760844420929,0.015688419342041016,0.0004283832951123626,1.0,0.05,8,4,200,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 200), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
110,1.1624054908752441,0.014247229869733376,0.015969514846801758,0.0004942934093868268,1.0,0.05,20,4,100,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
109,0.8355297565460205,0.012312804249255519,0.016460514068603514,0.000859490592957972,1.0,0.05,12,4,400,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 400), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
107,0.2826345920562744,0.005434178847239292,0.01593494415283203,0.00025447727410956596,0.8,0.05,8,4,100,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
106,0.4789601802825928,0.0035384277922913244,0.016069507598876952,0.0002245470479146234,0.8,0.05,12,4,200,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 200), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
105,1.2112410545349122,0.07803440230597132,0.016048908233642578,0.0001471679694846757,0.8,0.05,20,4,100,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
104,0.8351893901824952,0.023289728868719387,0.01581912040710449,0.00043144589708450214,1.0,0.05,8,4,400,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
103,2.303137922286987,0.1565168414620327,0.016353893280029296,0.0008495270028044615,1.0,0.05,20,4,200,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 200), ('subsample', 0.4)])",0.7056451612903226,0.8032786885245902,0.5770491803278688,0.7016393442622951,0.959016393442623,0.74932575356954,0.12707658250285225,1
