,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6250544662309367,0.3377249075231386-0.9123840249387349,0.5982142857142857,0.5071754622260328-0.6892531092025386,0.83207573672609,0.7626630018620588-0.9014884715901212
1,1,0.6110239651416123,0.2507399917773229-0.9713079385059016,0.5238095238095237,0.4310671839314092-0.6165518636876383,0.8399920399995362,0.7719136336967845-0.908070446302288
2,2,0.6225490196078431,0.4516118061356599-0.7934862330800264,0.7124999999999999,0.628454907423414-0.7965450925765858,0.9423491379310344,0.8990668885744222-0.9856313872876465
3,3,0.5469934640522875,0.3365788214011009-0.7574081067034741,0.24431818181818182,0.1658693008295109-0.32276706280685274,0.5796161344750687,0.4894937600553853-0.669738508894752
4,4,0.5086601307189543,0.11334238052530127-0.9039778809126073,0.4480519480519481,0.3557067560857767-0.5403971400181196,0.8211746359734744,0.7500150646330329-0.8923342073139159
