,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5,0.5-0.5,0.5416666666666666,0.4491419469708509-0.6341913863624824,0.7630648961233669,0.684106840818645-0.8420229514280888
1,1,0.546884531590414,0.3477070563505311-0.7460620068302968,0.3928571428571429,0.30216623007751403-0.4835480556367718,0.617311248896678,0.5270552774861847-0.7075672203071712
2,2,0.565546218487395,0.394566321942339-0.7365261150324509,0.45416666666666666,0.3617099096626012-0.5466234236707321,0.8375386104605256,0.7690405142251185-0.9060367066959326
3,3,0.5,0.5-0.5,0.5625,0.471928895336316-0.653071104663684,0.8078761755485894,0.7359474468120653-0.8798049042851135
4,4,0.5228213507625272,0.010803042085388181-1.0348396594396663,0.32792207792207795,0.24074623724530825-0.41509791859884765,0.6981298944330497,0.6128828811509677-0.7833769077151318
