,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.4948034104614994,0.39829859629173425-0.5913082246312645,0.5464197530864198,0.5093129098628463-0.5835265963099933,0.7807160724468412,0.749876119403389-0.8115560254902933
1,1,0.5282306940371456,0.4638607776655536-0.5926006104087376,0.5107092471463384,0.4736552835267652-0.5477632107659115,0.6315430117074189,0.5957861683548012-0.6672998550600365
2,2,0.4971057780548197,0.3889600471531797-0.6052515089564596,0.5299722799722799,0.49385860963105777-0.5660859503135021,0.6255911608151378,0.5905723281611845-0.660609993469091
3,3,0.5192622002028496,0.44782061283444746-0.5907037875712517,0.5280448717948718,0.49041528621157704-0.5656744573781666,0.6133416828318977,0.5766338635839969-0.6500495020797985
4,4,0.529530075849568,0.4137316665659959-0.6453284851331401,0.5425950196592397,0.5067350686768813-0.5784549706415981,0.6450655075631542,0.6106227941038067-0.6795082210225016
