,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5673160247225133,0.5206618840512276-0.613970165393799,0.5926963294921042,0.5630138621008447-0.6223787968833636,0.6227925568458808,0.593511513179593-0.6520736005121684
1,1,0.5655065832683338,0.5107029893027059-0.6203101772339618,0.533367902514908,0.503446748146947-0.5632890568828689,0.5488760648967831,0.5190316764963896-0.5787204532971766
2,2,0.5513014159469375,0.47878052760999396-0.6238223042838811,0.5666129898013956,0.5366213725605024-0.5966046070422889,0.5873107668179515,0.5575143372313609-0.617107196404542
3,3,0.5909228508381545,0.544941374131668-0.6369043275446411,0.5285728483402902,0.49900380381451204-0.5581418928660683,0.5948612595417363,0.5657817350977523-0.6239407839857203
4,4,0.5630399785881244,0.5113574449422655-0.6147225122339832,0.5537842190016105,0.5236984284946896-0.5838700095085313,0.5628062716651429,0.532784584007466-0.5928279593228197
