,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5603703703703704,0.26446692710445374-0.8562738136362871,0.5599999999999999,0.4490045045959071-0.6709954954040929,0.8330860107098497,0.7497032458632107-0.9164687755564886
1,1,0.623030303030303,0.40777586755299683-0.8382847385076093,0.696969696969697,0.594207121467799-0.7997322724715951,0.6472942609974695,0.5404522279118881-0.7541362940830508
2,2,0.5207407407407408,0.39673799728686476-0.6447434841946169,0.6714285714285714,0.5636734287016318-0.7791837141555109,0.8900696709796665,0.818307765023851-0.9618315769354819
3,3,0.6206666666666667,0.38348319338068915-0.8578501399526443,0.5416666666666666,0.43025215035732545-0.6530811829760078,0.58235683197951,0.47208050808668645-0.6926331558723337
4,4,0.6953939393939395,0.36158922586092257-1.0291986529269563,0.39772727272727276,0.2854446665718086-0.5100098788827369,0.4898647368127385,0.37518043869965423-0.6045490349258228
