,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.5179962894248608,0.41462919310189894-0.6213633857478226,0.5489211953386409,0.5126299153468913-0.5852124753303906,0.4547172142186686,0.4184008245865168-0.49103360385082045
1,1,0.46424310064935054,0.4174232100062896-0.5110629912924114,0.5828205128205128,0.5459650073566715-0.6196760182843541,0.4624494419792373,0.4251832280364026-0.499715655922072
2,2,0.5195164228215523,0.4417159417762584-0.5973169038668462,0.57641065830721,0.5390581742592297-0.6137631423551904,0.5773767236814251,0.5400356055841298-0.6147178417787205
3,3,0.5071552893309222,0.45870638167386657-0.5556041969879779,0.564772421222731,0.5270784501734755-0.6024663922719864,0.5442910973307803,0.506426240387785-0.5821559542737755
4,4,0.5007222305445286,0.42602199101760835-0.5754224700714489,0.538013698630137,0.500109426240167-0.5759179710201071,0.45246646087641745,0.41462433654720066-0.49030858520563425
