,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6761111111111111,0.47518595323580826-0.877036268986414,0.6466666666666666,0.5397814738453761-0.7535518594879571,0.7910656010656011,0.7001588312746992-0.8819723708565029
1,1,0.6904848484848485,0.3619589425189331-1.0190107544507638,0.6464646464646465,0.5395656035933499-0.7533636893359431,0.7631767621002071,0.6681141532862126-0.8582393709142017
2,2,0.6679629629629631,0.3746595600754333-0.961266365850493,0.48571428571428565,0.37105324787543903-0.6003753235531323,0.809934254342149,0.719922337591504-0.8999461710927941
3,3,0.7204848484848484,0.4647788074324901-0.9761908895372067,0.6145833333333334,0.5057553360802776-0.7234113305863892,0.7469680517281138,0.649755197273155-0.8441809061830725
4,4,0.7419090909090909,0.38139137318444355-1.102426808633738,0.3295454545454546,0.22170901701305962-0.43738189207784955,0.45408214818924075,0.3398590168594004-0.568305279519081
