,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6100757575757575,0.29913779742986635-0.9210137177216486,0.43999999999999995,0.3290045045959071-0.5509954954040928,0.7669950517318939,0.6724663147386696-0.8615237887251181
1,1,0.5820075757575758,0.261309194422974-0.9027059570921776,0.42156862745098045,0.3111493085343894-0.5319879463675715,0.811663783160323,0.7242379041924237-0.8990896621282222
2,2,0.5854166666666666,0.4084436618200391-0.7623896715132941,0.30769230769230776,0.20448917026924054-0.410895445115375,0.5843695777906304,0.47416935675105376-0.694569798830207
3,3,0.5775757575757575,0.34642579969061527-0.8087257154608998,0.6764705882352942,0.5718622397424781-0.7810789367281102,0.9453287197231834,0.8944945130362928-0.9961629264100741
4,4,0.5935897435897436,0.3811247950167528-0.8060546921627344,0.4722222222222222,0.36328178522813237-0.581162659216312,0.6655844155844155,0.5626323228617349-0.7685365083070961
