,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.6909523809523809,0.4985789723308377-0.883325789573924,0.9111111111111111,0.849009943910598-0.9732122783116242,0.9707623839009287,0.9339988033820598-1.0075259644197976
1,1,0.6890476190476191,0.573448813256959-0.8046464248382793,1.0,1.0-1.0,1.0,1.0-1.0
2,2,0.6863174603174603,0.4748488145133453-0.8977861061215753,1.0,1.0-1.0,1.0,1.0-1.0
3,3,0.6847301587301587,0.5128464126346315-0.856613904825686,1.0,1.0-1.0,1.0,1.0-1.0
4,4,0.6880952380952381,0.5032410637857647-0.8729494124047115,0.9761904761904763,0.9421004260398184-1.0102805263411343,0.9907738095238096,0.9693950023944495-1.0121526166531696
