,fold,val_auroc_mean,val_auroc_ci,test_auroc_mean,test_auroc_ci,test_auprc_mean,test_auprc_ci
0,0,0.580772382351024,0.4368957918598566-0.7246489728421914,0.9787606196901548,0.9681601941418639-0.9893610452384457,0.9861589442713001,0.9775693588409696-0.9947485297016306
1,1,0.5765920300719205,0.454671795695007-0.6985122644488341,0.9981259370314843,0.994946143687438-1.0013057303755306,0.9989593641767549,0.9965888779678432-1.0013298503856665
2,2,0.5762722634846259,0.45367130917822585-0.698873217791026,0.9170892494929006,0.8967608909066246-0.9374176080791766,0.9448427166581855,0.9280131752405775-0.9616722580757936
3,3,0.5782120800213704,0.4677324549259852-0.6886917051167556,0.9190926275992439,0.8989894468142611-0.9391958083842268,0.9544148284171178,0.9390378333689945-0.9697918234652411
4,4,0.5773403004380163,0.45612591680673953-0.6985546840692931,0.9621928166351607,0.948132040122252-0.9762535931480693,0.9773863809152644,0.9664264134157524-0.9883463484147764
